5.772005976048693299e+01 -3.070516541239642194e+01 -3.788603581672206388e+01 1.404420687026810199e+01 -2.577298702521768625e+00 3.016340884894484820e+00 6.319792490330111256e+00 4.502642230392748246e-01 -9.723992967031348300e+00 3.914350981566092624e+00 6.940865772206620044e+00 1.010239398589516924e+01 4.858177194368266782e+00 -1.056771359600966420e+01 3.690625544881477094e+00 -6.550761135466576235e+00 -4.169111783555482731e+00 9.140561574307225712e+00 -1.141767697266625525e+01 -1.192782265093344130e+01 -6.422904917371971223e+00 -1.224450082788045790e+01 -2.278425577679117353e-01 -9.559596173108712236e+00 1.710230539998229204e+01 -9.364625313285420916e+00 -2.113114040956101647e+01 -1.421597851244992494e+00 -5.346598164938549225e+00 1.061494652609746936e+01 -8.828386907876470957e+00 4.411766837529948582e+00 -2.692380317648099375e+00 -4.859996594714042217e+00 6.882572758347902386e+00 -5.928755495332798553e+00 5.725540885676503322e+00 -1.117346290863455138e+01 8.935155864692577055e+00 -2.259506585989550231e-01 1.749432812292772255e+01 -1.125168594429333879e+01 1.303122360655417644e+00 2.735743685027403505e+00 -6.671852899115558344e+00 5.317624276549237194e+00 2.715840542223559861e+00 -4.754192617089078254e+00 -2.960576495395406127e-01 -3.788003311481195734e+00 -2.086746166150672366e+01 8.738490803130856577e+00 -6.259991760017369344e-02 8.045847750813246435e+00 -4.021721378339885966e+00 -8.705542539910144484e+00 6.968134513789053797e-01 5.264086827570463312e-02 1.141874198758981507e+01 -5.927602759131090693e+00 -7.197300485301584061e+00 3.558662320684099711e+00 9.903973458404569996e+00 -7.938083248513301271e+00 3.882128213438510222e+00 -9.351723168844129574e+00 -5.589234397224949191e+00 -1.077806969611178545e+01 1.709593719663761391e+01 1.158651142806697010e+01 -4.190488258227601293e+00 -1.325554404637202843e+01 2.572349079493714896e+01 -1.671894179195970054e+01 2.244939087338778894e+00 1.705772565653771622e+01 -1.683875930602182436e+00 5.761741265428005576e+00 -4.236133009810575167e+00 -1.117206623586491965e+01 -6.562208126523365159e+00 -1.996087705839483695e+00 -9.380009514489998423e+00 8.302452236050161360e+00 -4.129660319564135484e+00 -8.161520192016926245e+00 -3.350102328118833128e+00 -7.820142864284329143e+00 1.145183626889610373e+01 -1.717214099632142110e+00 -1.082532433592009724e+01 4.884071837771907454e+00 1.886469416941188726e+01 1.655181427804571470e+01 2.511140822240037540e+00 -1.533326454844882392e+01 1.271495437321499011e+01 -6.067205907747783122e+00 6.183169064290149564e+00 -1.864181071460694561e+00
2.714725362984830070e+01 1.985098527972416704e+01 2.166002812566128455e+01 -1.992439286176749924e+00 -7.910520945957745020e+00 -1.279932001519772378e-01 -5.231171137223718404e+00 3.601360435905682778e+00 -1.304906859723356405e+01 -5.191674498610989730e+00 7.650539394207138688e-01 4.995902619280571777e+00 2.747323524114882787e+01 -1.655041678154672269e+01 9.171713765219655201e+00 9.446309976311459522e+00 -1.199361463597906052e+01 2.312357028193232367e+01 8.620162041693475885e+00 -9.566921930503212934e+00 -1.014633078460841453e+01 6.347892762200972427e+00 -8.166292436434000379e+00 4.863573174402830546e+00 -9.899507239710107598e+00 -6.635708757033219385e+00 -2.002213045472596598e+00 4.333273684449217455e+00 8.442540285408083989e+00 1.561315459471838363e+00 1.898980276772162767e+01 -6.063315512868179269e+00 -8.785870442507814460e+00 1.524625010049133422e+00 -2.519781973455571533e-01 -1.093583048299669969e+01 2.856429890963828822e+00 6.463071563188935720e+00 -4.302806786534622674e+00 2.792968619147453424e+00 -1.898300508842185508e+01 5.395817528267077279e-01 -2.400340328445318150e+01 1.151556941232332143e+01 -6.027143180558001134e+00 7.902002171257438867e+00 -1.096312149279905590e+01 -2.362553027136091899e+01 1.485186326295323767e+01 -6.297451904812007228e+00 4.459788822942401865e+00 -3.799371358435652990e+00 -6.685932412034969019e+00 1.271709855343871354e+01 -4.631338927959619767e+00 -1.258749571120220168e+01 -9.353614021709658388e+00 -4.214609383248303587e+00 -3.946306808148350775e+00 4.520552912689456804e+00 2.771529179640916940e+00 9.015157455288012045e+00 1.952797091129069296e+00 7.388514937585418885e+00 4.284066973159423863e-01 1.178336727705996800e+01 1.277318057584321842e+01 1.752053106385459458e+01 -3.256469169272384612e+00 -1.627764613595255838e+01 1.216428520805800240e+01 -1.576559133715221428e+01 -1.325673934981800173e+01 6.354829788226060039e+00 6.949571246376214262e+00 7.309213413601037823e-01 1.157961137598282519e+01 1.226816479205956600e+00 -2.032565643504278707e+00 -1.360759853943806696e+01 -6.900952085138753134e+00 5.045761345636045725e+00 6.203222196277003775e+00 2.153363053457675758e+00 -8.169355131604092435e+00 9.905693393298352356e-02 2.452157780441292800e+01 5.961188940858025198e+00 1.307552845941360786e+00 4.165962582700553085e+00 9.186516978836843705e+00 -1.288583822035111837e+01 -4.315415033007766077e+00 6.865833363568704661e-02 -1.201988069496298372e+01 1.924767142067856796e+01 -8.189852652767048991e-01 8.138019455742941943e+00 5.874842687603727853e+00 2.524537322829541797e+00
-1.336638709708029360e+01 3.836464147823470938e+01 3.339577060508178619e+01 -8.246911198147360844e-02 5.360540788768466847e+00 1.689052139966317156e+01 3.627741950736091070e+00 -1.625410387627688280e+01 1.949583515156071201e+00 2.767335844425983993e+01 -6.538519817607081563e+00 5.995030586479128232e+00 -9.298176120323644156e+00 6.330918878863847077e+00 1.031006690692415084e+01 4.573159121690390627e+00 1.024969555925073550e+01 4.236556462266903189e+00 1.028187282566423555e+01 -1.402493702723006663e-01 1.337478238099610728e+01 -4.723728881327892815e+00 -2.076522582638499870e+00 2.858947473624858571e+00 3.212226809782921855e+00 -1.326532109732193021e+01 -2.207487839238697624e-01 1.148167649137441515e+01 2.241963643558377939e+01 -3.989539434879694646e+00 5.133959553011132826e+00 -2.402185483364024599e+00 9.457374816228576009e+00 5.921126533633522371e+00 5.031230681659790704e+00 -3.417271588290958562e+00 -5.201122300099136897e-01 -1.504597964781305031e+01 -6.010618570685430484e+00 1.621261167829159966e+00 1.083314548979564407e+01 9.080133602146521099e+00 7.829606957451705540e+00 -1.714699549873396123e+00 -2.024387237721293475e-01 -7.954270400330787361e-01 -2.630922345463115875e+01 2.537578506959524027e+00 -2.356250786082369686e+01 -1.272954373295981867e+01 -3.548352054349725115e+00 1.108002456431123051e+01 -8.522592397605576409e+00 1.399293715666802740e+01 2.646991113089320891e+00 1.665523830519480697e+01 -7.785463425207919674e-02 4.150693568128625832e-02 1.182497511972074378e+01 1.190911851831700119e+01 4.633333266813374429e+00 1.283141800351245898e+01 -9.761210335220679823e+00 8.483808280023190207e+00 1.451903762244855178e+00 -1.600956675248486150e+01 1.421987507786458549e+00 1.167233273543696548e+01 1.597398478577329195e+00 1.409082431888509213e+01 9.161617602391292081e+00 2.587546505553030673e+00 -3.106437276724093866e-01 -1.373251590036784009e+01 3.864656907147955511e+00 9.892809548559895916e+00 3.819189292271234937e+00 -1.333178425221831098e+01 -6.236729226260713688e+00 -7.867471626573029342e-01 -3.001765378305381482e+00 -1.299448610439837459e+01 -9.757624824064619062e+00 -1.143537613357820559e+00 -3.091792207569400652e+00 -1.442434281306828758e+01 7.768595593963587120e+00 -2.692266425429951315e+00 6.925141491533141291e+00 -6.450684360862353195e+00 -1.047498422433903187e+01 5.785450875838467510e+00 5.958609027659728774e+00 -7.187156453580460180e+00 1.640708791199167749e+01 -1.254884439352613956e+00 5.637694805737223369e+00 -1.459379643199687138e+01 1.032977733463070003e+01 1.795543058201336351e+01
4.453528551393701207e+01 -1.609712098656142620e+00 5.950090965335183313e+01 1.172536482028198002e+01 -9.796169384244542755e+00 3.632526218595657497e-01 5.589290405322286048e+00 -3.636464914377640412e+00 -1.459141057921729256e+01 -3.976079940037815952e+00 5.328233935499059548e+00 -1.220748038494019028e+01 4.970042931566209354e+00 -1.234811596678478729e+00 2.955898929334913383e+00 -1.701111828064585829e+00 -1.043057321725105169e+01 4.997215177622742921e+00 1.242467921787285690e+01 -4.186910047491038789e+00 -1.055278630774559545e+01 3.240825573505393464e+00 1.006674395434947122e+01 -5.296494808289333278e+00 -7.260209594175041303e+00 1.505631059278126793e+00 -1.418304377635982227e+01 7.946850740620172715e-01 1.781555737408949902e+00 -2.325190098317936105e+00 8.759723133229728731e+00 -1.376526986586928913e+01 -2.049950097782653913e+01 4.423624517269177936e+00 -3.747349892074591793e-01 4.550951746191148395e+00 -1.093702009007189613e+00 -2.439963689110012268e+00 -2.808765660687717158e+00 8.469349397892766973e+00 2.176648680355349530e+00 -1.090045080861593796e+01 1.438698166255536748e+01 -1.628212775380529109e+00 -4.528696014923806246e+00 -9.274302264539697305e+00 1.105589878508920876e+01 -1.416589468811051411e+01 4.653638621140870901e-01 1.440176214189696502e+01 2.080025512934711429e+01 -1.233092398316034277e+01 5.459485514573820808e+00 2.467297889904275898e+00 -6.171370570692181978e+00 -1.301241197021521323e+01 2.682124795560025365e+00 -8.001836054619010596e+00 -6.740393725539133740e+00 -2.061859290215290574e+00 -5.045967236854635551e+00 1.253550774893348674e+01 -2.839585880287997632e+00 -7.673434317339697941e+00 1.851410145414343944e+01 -4.227625947301389076e+00 6.296600310799414402e+00 -9.081828381552204732e+00 8.140529323060435862e-01 -1.097850556159246516e+01 -1.551630917698985002e+01 -2.318531075295592991e+00 4.563076881475829794e+00 -5.941913271950308051e+00 -6.211874242415619030e+00 7.415290351517905165e+00 -3.291663395919873114e+00 5.573606668526319474e+00 -7.089651356842725960e+00 -6.849934641923531409e+00 4.261120085251573819e+00 4.648548028008575805e+00 1.821863388313268883e+00 -9.254154560241213412e-01 -7.286225356717615398e+00 6.973767359854620373e+00 1.723772289001081859e+01 1.791292366818401094e+00 3.370605365136908116e+00 4.117467874011895290e+00 -8.731319208433314216e+00 1.312993557856986726e+01 5.077194392878802143e-01 2.544807931725763250e+00 -7.409166699002599721e+00 5.105201130509655627e+00 -4.319479414098312375e+00 6.972190454435851947e+00 -1.022237911224434903e+01 2.232597560046016394e+00
1.180654560394551034e+01 -3.474639634649962261e+01 -2.035705494949332106e+01 6.572851271603225243e+00 8.450385481368790863e+00 -3.350163058186368836e+00 6.660411791456916752e+00 6.495646112197750455e+00 2.460933537697191653e+01 3.290713297114129077e+00 -9.725436550335457397e+00 2.764968256111600908e+00 3.052859083899946757e+00 6.797492029961462734e+00 -1.526841175315164634e+01 5.256797210005746734e+00 -6.034633040052735709e+00 3.235840260048471695e+00 -1.286180102070618503e+00 3.404232299421756203e+00 -4.099871487343051513e+00 -1.239484741619932784e+01 -7.724167699929949116e+00 -2.125576568938313038e+00 -1.832056178777120792e+01 7.853502317037332148e+00 9.355030865011151775e+00 5.576122090983147928e+00 1.730947750588025968e+00 6.702438187632872690e+00 1.039664497724302983e+01 5.096144323299194312e+00 6.854218791578938763e+00 -4.045481247185148455e+00 -1.935152909502755492e+01 7.558980630490709451e+00 -2.088519510847288885e+01 1.884571981613091252e+00 -7.852754272052009377e+00 7.067884304821831165e+00 1.123391292778498318e+01 1.579752642059139411e+01 -1.995855503431253197e+01 1.808244936888045551e+00 8.662026415201689034e-01 -1.324106476153837475e+00 4.579212368572595615e+00 -8.370355726741269820e+00 -6.344769292158793483e+00 1.307380511166934411e+01 1.401930182482731935e+00 2.443732936324608218e+01 -1.679049186137481797e+01 -1.824922360744960059e+00 4.949078784306347956e+00 1.083024667135226338e+01 7.078983358651238511e+00 -5.600044860809755498e+00 -2.107775786240589966e+01 -1.518397952837854881e+01 -1.992410856690331045e+01 -1.399530064543326802e+01 2.434540468718179973e+00 8.965468682543590973e+00 -6.582084708878396029e+00 1.014132077858318226e+01 -8.607943830773381322e+00 -1.075145583705344698e+01 4.331124708388966127e+00 5.969900816543771249e+00 -4.578272096380839429e+00 3.361906504412182528e+00 -1.132723459482373407e+00 -2.485465387523098979e+00 1.010915399965318429e+01 7.848845413665082482e+00 -8.516109585948113292e+00 -1.216847686113886606e+00 1.272578321094498754e+00 -3.597621010576797840e+00 -1.351209449420345798e+01 -4.706390806857204012e+00 -1.204752460072217168e+01 1.296693123548860704e+01 3.672658382045457692e+00 -2.345718134519056086e+00 1.332022324895634391e+01 -1.511174710865342341e+01 -1.038076426521170958e+01 -8.381997770187490815e+00 1.427282389075653635e+00 7.826150928572644938e-01 1.088843138701893842e+01 4.056676275757853389e+00 -5.021185976967196041e+00 -1.295834185996431032e+01 -1.717200119392716218e+01 1.012279399897978216e+01 9.674142718864414903e+00 3.343847875304928774e+00
4.458018699273842600e+01 2.795170150388810626e+01 1.005804449596632644e+01 2.168707406363957091e+00 7.899082956967539815e+00 -8.402468544677854645e-02 -1.816819310607105820e+01 5.639838301236169471e+00 -5.033144522826937362e+00 -1.129531717642735700e+01 2.548697052469346502e+01 7.276442246370263156e+00 -1.818207061250146594e+01 -5.416122909806199814e+00 5.479007232596426746e+00 -8.992803925438201063e+00 -1.230832224038526235e+01 -1.116938762131320217e+01 6.591531401679970870e+00 -1.594739720689617002e+01 2.999191713076578836e+00 -7.970731543899228555e+00 3.199789383428043088e+00 -1.438955676586833476e+01 5.567280869091185913e+00 1.397882408620036987e+00 -4.588177643669875572e+00 -1.035723908977254126e+01 5.336571864363000017e+00 -2.426337442629251662e+00 -1.834006799482356787e+00 -2.675056559390156963e+01 1.487767260249152912e+01 1.059619340222166883e+01 -7.081773206908542839e+00 -6.558269189608786576e+00 1.080379161811070965e+01 -2.159226622303674503e+01 1.114587776841806388e+01 8.036568210900083553e-01 -5.004400655395350839e+00 1.341542995010533446e+01 -6.462749176926479322e+00 -3.569392599706761260e+00 -1.227216181522408434e+01 -1.624728131131038467e+01 -3.327799467680767620e-01 1.802132514741690983e+01 1.496296403414631371e+01 -1.324996837642957992e+01 -5.300886011234708484e+00 -2.685154600450940787e-01 -5.003680287001365024e+00 -1.084348474690846498e+00 1.083459646460872605e+01 9.856809869733860197e+00 1.135469874194704332e+01 -2.666691153120813729e-01 1.344976878564551193e+01 -2.985828228057562761e+00 4.723466902136817858e+00 -1.689759517669864763e+01 6.211608237581124570e+00 -2.542205691879523943e+00 1.346281024004919935e+01 -1.447967294188797993e+01 -5.669218359313383360e+00 7.022153515385404887e+00 -3.287379929394252942e-01 6.567756347719131860e+00 -6.839845672000742560e+00 1.615014909339832272e+01 -2.544702142400904421e+01 1.769093467044202006e+00 1.718095383324031555e+00 -5.206361056138474552e+00 1.058541131124153267e+01 -1.734339561552713604e+01 -7.007366356299632670e+00 -1.064681832308799692e+01 8.027904288047238879e+00 -5.788929534339914085e+00 -2.087541412454354983e+01 4.406744477521460368e+00 1.209688370442155492e+00 7.466187123788103897e+00 -1.264925454110878356e+01 4.978600464857414032e+00 -7.862034653303545007e+00 -7.407800069584977720e+00 6.954590659220414750e+00 1.799266127108288771e+01 -3.738451734302290053e+00 1.812015658188454337e+00 -2.965176313986595868e+00 9.231437224995018287e-01 2.510464256120038318e+00 4.739909863102612420e+00 -1.073844093613005413e+01 1.275324786258350684e+01
-6.657075043602040409e+01 9.755067993528825809e+00 -1.629561757402621547e+00 -5.642274549677495088e-01 2.015786080360453525e+01 -2.007736373560073773e+01 -2.936879338580653087e+00 -7.807731720870854986e+00 2.517159847464315803e+01 -9.165960115930480434e-01 -7.493960639374854793e-01 -3.331180014992557226e+00 -1.343365139507295858e+01 2.535252868793316239e+00 -1.497503184328115822e+01 -6.966590349548194006e-01 5.024995072230969306e+00 -2.307075077255973383e-01 -8.007148048350783753e+00 4.248028471972419062e+00 1.050894111176025802e+01 -1.110109804111346143e+01 -1.775287191716982127e+00 -3.048812610451148153e-01 -1.657023303511975243e-01 -8.018797774917119092e-01 1.998490276992711401e+01 -1.273767603698681583e+00 -2.395788868981442832e+00 -1.444452980401336006e+01 5.914485950781971368e-01 -3.161902649208244043e+00 1.827560998419659199e+01 4.138295991057628243e+00 2.247947439527996849e+01 4.244383516618171370e+00 -2.572964211075866814e+00 -1.593986086933790425e+01 2.557184552577072445e+00 -1.154090374751791437e+00 -1.689168953854886368e+01 9.319714149493826483e+00 1.654964682602920290e+00 1.010823403873552628e+00 1.201426685379685289e+01 -2.628978149318669466e+01 1.234914183138798904e+01 2.099819444037903438e+01 1.334974510577733575e+01 -6.567920804797471312e-01 -1.047062636653441459e+01 -3.021550955730778920e+00 9.618161164682916819e+00 -2.389831549426881807e+01 1.381923387724313201e+01 2.022000184031006143e+01 -2.694701420350845478e+00 -5.986725298428047459e+00 1.263784457499390612e+01 -5.538231571887939353e+00 -1.334595760892964300e+01 -3.751941180343464310e+01 1.122359417964283601e+01 6.131231239283855494e+00 4.240407606121615380e+00 -8.696749694910092643e+00 -1.923395347988493498e+01 -6.158384699600650825e-01 3.660589302379689158e+00 -2.557411652373902999e+00 1.699076509436702631e+00 7.361813968123331442e+00 2.051890993349967385e+00 7.035758571482468859e+00 -2.691840215141561465e+00 -9.113611356176677392e-01 -8.081878309872685406e+00 -9.431434452788494127e+00 -6.568994561468072924e+00 8.922271953404617761e+00 6.278005134587181679e+00 -3.516690812338373995e+00 3.225188434123925418e+00 -2.646108875107155978e+00 4.955335785758599343e+00 1.843879599264807112e+01 -1.718764147250575647e+01 -1.126949135609096864e+01 -6.603779348674764016e+00 -6.156049818200688861e+00 1.753124243325984821e+01 -1.154682151503116705e+00 -2.509317822560613198e+00 1.367580276118936666e+01 -3.957405303748521952e+00 -1.273362628802083840e+01 1.624391614401039163e+01 -5.859365624598146027e+00 -1.534730126703563968e+01 -2.088073750542241758e+00
1.033203324736689588e+01 -2.877268808204058814e+01 1.294132328459798309e+00 4.209067159111356204e+00 -1.342884073587149896e+00 -5.381345521450390024e+00 -1.385348726159309862e+01 1.665106231752803723e+01 1.167059477713904769e+01 -1.620678305325916835e+00 -6.903754517668385660e+00 -1.612998433068118942e+01 7.100845794925739085e+00 -1.262915231361532520e+01 -1.058257291018755453e+01 -2.263652890859496836e+01 -2.622251141256883855e+00 -2.072920004791056758e+00 1.125219237081508794e+01 -3.274211947585652815e+00 9.785382250219409883e+00 8.186030137453903066e+00 5.600887106603905430e+00 -3.224595182576917018e-01 -2.152883611570188371e+00 -8.010274786338444919e-01 2.203215041763989746e+01 -8.578325652756408459e+00 6.757408070670154032e+00 -6.689082977225637272e+00 8.889620104279957857e+00 -2.309812383806352898e+01 3.115787213668044231e+00 -5.898116593918107498e+00 -1.115848245752067136e+01 8.791771662959178002e+00 -6.741792872440931284e+00 7.685721487072512126e-01 1.723465403503564630e+01 4.060579965069893049e+00 8.060034606873323071e+00 8.125236390510831797e+00 4.701709506942346017e+00 -5.311944709390630237e-01 5.732150341503608360e+00 -6.715687510510230496e+00 -2.294865248443088923e+00 2.187125535612324967e+01 -4.129650136463229870e+00 1.680049755740971307e+01 4.518946098509680986e+00 4.735353296247469146e+00 1.618553380556657473e+01 -5.925139462008561786e+00 7.706014577694769940e+00 8.923527396370566578e+00 -2.242476720944789559e+00 1.203343324612537124e+01 9.716997605330444543e+00 1.668895978388202650e+01 2.961636664813915409e+00 2.994812702956418438e+00 1.080432135756364609e+01 -1.174743421279350386e+01 6.892940138104614256e+00 -1.487920986614578744e+01 -5.844346614585512079e+00 -9.909712266690560156e-01 -1.254360839390469273e+01 -1.068858284742986164e+01 -2.012750632137756845e+00 1.648762152932031810e+01 -7.312821587697557746e+00 4.335650552051697026e+00 -1.198899957808226002e+00 -6.500395443314250343e+00 -2.184528287567133908e+00 2.543773236515392000e+01 -2.106418168672488278e+01 -1.209858629935774132e+01 1.806199520471726316e+01 1.138665288873339065e+01 -1.083210781984982063e+01 -4.634091825841046147e-02 2.718380179221497328e-01 -1.141725833670966317e+01 -8.686043489903296333e+00 -8.973889671490857367e+00 -9.538354175388134237e+00 -2.768247882345526545e+00 -1.909244023213480412e+00 3.567018588658300349e+00 -1.562810254205669125e+01 -1.554670430318330521e+00 -1.622849419953965366e+01 7.145010265972535635e+00 8.352329578208193439e+00 1.952078664917771178e+01 -1.557456175921213770e+00 1.085013639827379706e+01
3.890441528311993835e+01 -4.045663498935969216e+01 -6.429154914973055135e+00 1.010279460062406720e+01 9.664442765914298406e+00 -1.298142433101377335e+01 2.020114434229425271e+01 2.545707875589696023e+00 7.760458503952666121e+00 6.900267654535263695e-02 1.008374765627623582e+01 -7.327888853323332619e+00 -5.259984420805983163e+00 -1.954008572446693570e+00 -1.423127359954137816e+01 2.683263621396530851e+00 -6.590369880150403148e+00 2.821723404748646136e-01 2.378765665849730926e+00 -7.344514093529278753e+00 -1.213227246043480889e+01 7.661993477761456006e+00 -8.804566455289496218e+00 -6.819754927017505963e+00 -1.955082087364070409e+00 -4.114168384748650098e+00 7.399008554131572879e+00 2.409735848241325584e-01 -1.214422363666345284e+01 4.811655362091919130e+00 1.342952862849635309e+01 -2.137548480313979127e+01 5.871898360707725750e-01 2.032534004060456923e+00 -7.698387509751055013e+00 -1.354645639233697096e+01 -6.506366948728423694e+00 -2.409293622721145667e+00 2.095445878449300992e+01 -2.673911247904436461e+00 5.424372275983156300e+00 1.699679234730696153e+00 1.970064290385431249e+01 -8.557028697661372973e-02 4.755840208509162004e+00 -3.991379082601154593e+00 6.641010032920492634e+00 8.178916799612302668e+00 -7.265957485772108981e+00 3.632103549752821792e+00 7.200955372119164366e+00 -2.044954409683022334e+01 2.718811836407035898e+01 -2.975827474690110552e+00 -7.515357595013074210e+00 -9.287606694672122520e-01 -1.010687973592946243e+01 -5.933432072199570584e+00 1.429791064868527473e+00 1.486247179410408314e+01 5.342519800819094833e+00 -1.189058051611209699e+00 -5.603291225963847211e+00 -9.507471048931535884e-02 1.468236798913585384e+00 -2.620265799273256846e+01 2.402062340501165405e+00 -6.034213492513970323e+00 -1.144288816988410673e+00 1.697006667046598238e+01 2.452665154702457162e+00 1.425375693502646968e+01 4.266588505177054125e-01 -4.202341883014095281e+00 -5.068418001902929682e+00 -1.005113072151447184e+01 2.176789716774311323e+00 -1.719008811657518843e+00 1.193998905282343337e+01 -1.802557756751891060e-01 8.054070487239497922e+00 3.797540511494200466e+00 9.748852286224404112e-04 -1.307457325067439058e+01 5.698460390856425306e+00 7.194935681822392404e+00 2.281568502079610816e+00 -2.145700570737436141e+00 9.648945765569607147e+00 -1.385456543013031228e+00 7.833429358313741986e+00 -3.159816548518593837e+00 -5.662193325183277892e+00 1.562108678627216563e+01 7.843017356858118738e+00 9.011575276320311190e+00 1.139118729362741256e+01 -1.591411682171249353e+01 2.555151174530868730e+01 1.034850721497804571e+01
1.858031038464991980e+01 -3.924423772281200939e+01 8.718514332247025322e+00 9.565558036600783964e+00 2.597449970945181974e+01 -7.089729181533378721e+00 1.084992827391579340e+01 2.948887915713152452e+00 8.420252720299707505e+00 3.904701999193093354e+00 -6.139899562361411434e+00 -2.152340211592692754e+01 1.363711240751058540e+01 -2.924916006256330192e+00 -3.673335920160923251e+01 -5.341493152912836884e+00 -1.896059838464841718e+01 1.025990391439253457e+01 1.270786056815270237e+00 4.953764243412019042e+00 -7.241237691449858183e+00 -8.387463144200367537e+00 2.091651625395418890e+01 -1.245191655182848400e+01 -1.246741727584553594e+01 -5.205366141855097162e+00 -1.861247102353392791e+01 5.406747428539019573e+00 6.906752084816858428e+00 -1.147903120512490638e+01 1.280538409836892377e+01 1.004524225317300434e+01 2.230106012339877708e+00 1.731031837825337405e+01 4.174452871606371573e+00 -2.262699219325483568e+00 -1.652505566159316786e+01 -5.144822647122380133e-01 -2.477098123396142171e+01 2.645854944239467876e+00 -2.507515626311359824e+00 -2.379593367954285998e+00 1.119364819542076006e+01 -6.825179360938519402e+00 1.630430873337683906e+01 -1.401265376662782458e+01 -2.123990895848955063e+00 2.041507088014803273e+01 -5.816016918683152959e+00 -4.018964784439077675e+00 1.356609066731819446e+01 1.171280062239224407e+01 -6.369740308118387873e+00 1.313429945545214927e+01 1.005814583612198376e+01 4.421157828374219001e+00 6.338389414997661397e+00 9.781315066293476690e-01 1.683159966228270932e+01 -1.202915048778163332e+01 -5.655984548463022232e-01 4.220124504802875265e+00 5.988564926032256430e+00 4.717876706529026798e+00 1.626793808948851350e+01 9.912827956313849498e+00 -1.633701962858395973e+01 -3.935564714015185483e+00 -4.802270365151434461e+00 7.135874899716283082e+00 -8.224637700379629379e+00 -3.076242302541912998e+00 9.192033281134598388e-01 -1.631615760787313363e+01 -5.092735391423912183e+00 -7.514647244949515859e+00 -9.332608548195885589e+00 1.053908246976887009e+00 3.599164727162628807e+00 1.385108308754554152e+01 -8.499448269233820241e+00 -1.389217950898875564e+01 1.041271009975037032e+01 -8.196364513202093249e+00 -1.566668524540023810e+01 -5.261055006508769338e+00 1.632788013180039632e+00 -1.237059537903931172e+01 8.283129051557112987e+00 -4.491118554857492562e+00 1.198302723622341759e+01 6.920255305698970183e+00 1.767482773670893081e+01 9.443963833858921575e+00 -1.896500578054320263e+00 5.903424738944135441e+00 7.822509684130671381e+00 -3.271521086922385635e+00 -7.459886860466681924e+00 7.016263293973148407e+00
