  -5.56888    0.66041
   1.13995    0.75911
  -4.34782    1.36532
  -5.27151    0.98603
   2.75783    0.72010
   3.87928    1.29882
   1.91657    0.94940
   1.25602    1.33526
   0.89480    0.22792
   2.37081    0.85875
   2.68314    1.29868
  -5.97550   -0.60469
   1.83700    0.58542
   3.76900    0.46522
  -5.00977    1.21458
   2.25646    1.26733
   3.02676    0.92221
   1.92354    0.78039
   3.52303    1.12159
   1.34848    0.76846
  -5.56876    0.81362
   2.24412    1.67169
   2.27509    1.60648
  -4.71244    1.52672
   1.53804    0.85026
  -5.40383    1.58148
   1.48711    0.50781
  -5.52916    1.00336
  -5.42046    2.09369
   3.50413    0.87972
   3.48040    0.92381
  -4.62700    0.55750
   2.57537    1.66624
   0.71951    0.79745
   1.65911    0.42427
  -6.09326    0.63872
   2.21318    2.12727
   2.01428    0.59913
  -5.01182    1.26424
   2.28823    0.78885
  -5.14221    0.63512
   2.93222    1.26153
   2.93513    1.55437
  -5.67202    0.65172
   3.15416    0.90841
   1.57124    1.77291
   2.73711    0.87257
   1.52888    1.01274
   2.35161    0.74171
   2.35333    1.60214
   0.95708    0.96173
   1.13366    1.61826
   2.22043    1.28363
  -4.88726    1.39270
   3.49116    0.55367
  -6.30708    1.25057
   2.88862    0.49749
   2.46579    0.61604
   1.60000    0.73570
  -5.25143    1.45015
   2.34740    1.44154
  -5.21206    0.59920
   2.73386    0.27606
  -4.64835    0.96324
  -5.11193    0.47030
   3.19605    1.13867
   2.46241    1.88070
   2.49096    1.44556
   2.25600    1.24961
   3.45258    0.86912
   2.93307    0.35345
   1.14221    0.89384
   0.94446    0.65175
   2.12315    0.38284
  -5.77606    1.47679
  -5.60149    1.43980
   2.48180    2.50466
   0.96995    0.38281
   2.89128    0.55058
   1.52912    0.90128
   2.54140    0.29817
   1.63341    1.86062
   2.73565    1.57336
   1.02075    0.94598
   3.16704    0.77601
   1.56691    0.85698
   2.50991    2.17127
   3.12460    1.16965
   1.44089    1.64252
   3.13480    0.04081
  -6.10912    0.82454
  -5.26605    1.30175
   3.19287    0.84653
   2.83082    0.31886
  -5.22259    1.39782
   2.82653    1.63776
   3.55000    1.13153
  -4.95788    1.27166
   3.38460    1.36308
   1.93760    1.45084
