1.166650188732314852e+01 8.486976269405568374e+00
1.451056758258710211e+01 2.354966340688138970e+01
8.114185897453220164e+00 9.141315929337499924e+00
1.102209125242503873e+01 7.127372411593455581e+00
9.149056230287516911e+00 6.326378689085540685e+00
1.298892929523862705e+01 1.488807263853345475e+01
1.377859803370754577e+01 1.732473681026900891e+01
1.119427719168947988e+01 9.900810534888524472e+00
1.213736335140217193e+01 7.617043596106583436e+00
1.132082308083562161e+01 1.048623898021821788e+01
1.331714070947769990e+01 1.534146996208666636e+01
1.319449597470234714e+01 1.434521575203300792e+01
1.337409568945769678e+01 1.350588978770100113e+01
1.025101607281269089e+01 5.860054562235060160e+00
1.146257629261696209e+01 8.288397287887349307e+00
1.186203100683444944e+01 1.181371541621287236e+01
1.261351551028304385e+01 1.306573604542285949e+01
1.086344198664829008e+01 9.942191657111068892e+00
9.325709754803277463e+00 6.591195910001278691e+00
1.206029223079091217e+01 9.457948274900221719e+00
1.059734282588999577e+01 9.504002650832815036e+00
7.249568087706325770e+00 6.102243450641323008e+00
1.163006886964415898e+01 8.034725426477674404e+00
1.228465840150007615e+01 9.900510638036669420e+00
1.431941760131326902e+01 2.245741639332757700e+01
1.275820461313501930e+01 1.390431904008375597e+01
1.099178922742020248e+01 5.929683563771765975e+00
1.001274632789941244e+01 7.947821590292022620e+00
1.266834355899486830e+01 1.322327979973103318e+01
1.342600531942933628e+01 1.623902596216847627e+01
1.469380780703684408e+01 2.970014490486050462e+01
1.359221842040582473e+01 1.865828123614653933e+01
1.129131592440743681e+01 1.007192599552681500e+01
1.402314605640464151e+01 2.089402676053254737e+01
1.185640401277774636e+01 8.633692403392744907e+00
1.289698028161320309e+01 1.542200934637086007e+01
1.027680616084044907e+01 9.589097847532483954e+00
1.287468160623727087e+01 1.723957255795360055e+01
1.058759267464019160e+01 1.164952973830440897e+01
1.411536649964671675e+01 1.914986664447515707e+01
8.275335322272571403e+00 4.657327879032119533e+00
1.064983750376401517e+01 9.042379808578658640e+00
1.335842884798141483e+01 1.792231070146292282e+01
1.039628257781105525e+01 8.448686526738892866e+00
1.305398279020635322e+01 1.364745302520138637e+01
1.297108001008582967e+01 1.443577797844497645e+01
1.188815594599507541e+01 8.531807182061942996e+00
1.151415684748685031e+01 1.137640324806073444e+01
1.363702564995336886e+01 1.583149420771902349e+01
1.518196313536018494e+01 3.618458962060576312e+01
1.125281213092814170e+01 7.371051956881492728e+00
1.048691030102841992e+01 5.414316002712936893e+00
9.073927881468645040e+00 5.172074711402011360e+00
1.102179717825401895e+01 5.976694985184031417e+00
1.436680481609660909e+01 2.646356320676128249e+01
1.069446096150880976e+01 9.330484811112949473e+00
1.419937019211739049e+01 2.595605485045667749e+01
1.164272901938498705e+01 1.267012560237912311e+01
1.507310377756144604e+01 3.281877926800463285e+01
1.149852162908813469e+01 8.139323703686716982e+00
1.143609275820173821e+01 1.219840608902364565e+01
1.025076134957640406e+01 6.314498095328786142e+00
8.191185520290162003e+00 8.142254869706604836e+00
1.221794948111153722e+01 1.029696160705683461e+01
1.162257135563609722e+01 8.252010734019398441e+00
9.504089663662213638e+00 9.476403590203847926e+00
9.693853921739272295e+00 5.166660905730410924e+00
1.265833548566656930e+01 1.271689120501203618e+01
1.073514651599296599e+01 1.128391904782484900e+01
1.231898234431908357e+01 1.049798608933925692e+01
1.200068108945746737e+01 1.025595619651748791e+01
1.280255815863300128e+01 1.212474885841116290e+01
1.127256791109137524e+01 1.087810216972828314e+01
8.081296319973402476e+00 5.556348174843396492e+00
1.121762272586079945e+01 1.016049399042528734e+01
9.948409829607452792e+00 8.645781642790280941e+00
1.106352832272806452e+01 8.036288448082352431e+00
1.232770117818081701e+01 1.192410919667215552e+01
1.423256790920168235e+01 2.264585553988965572e+01
1.189530060163427727e+01 1.365521534056584407e+01
1.011452238234593004e+01 5.878906370861773034e+00
1.196401097214536868e+01 1.068777562053098151e+01
1.480860237284629122e+01 3.187694264381665477e+01
1.330155373092452287e+01 1.861716590775931124e+01
9.581783097280927919e+00 8.179020983451504634e+00
1.238136873953958883e+01 9.942139091766875936e+00
1.046044025577216630e+01 9.281907711012097550e+00
