-5.941265524604549819e-01 2.058848988016839798e-02
-7.115858188410960627e-01 9.559584163088017394e-01
6.843801130079159023e-01 1.474112051194477191e-01
5.325770236733498031e-01 4.352087678899520529e-01
2.632629887943771507e-03 4.754862316625728669e-01
9.448327920683394776e-01 6.503903226647859137e-01
-9.734826582098573544e-01 -4.803005987433257018e-01
2.719333687314553494e-01 -2.744557636778645615e-01
1.019174748171356171e-01 5.483902710330486041e-01
-4.548860324139861189e-01 6.074057375860548724e-01
-8.145186696850785779e-01 -6.311046350203721733e-01
-3.236119430932891949e-02 -5.806186282650359631e-01
-1.874396514371555467e-01 3.129227650467866217e-01
-8.341108499907605722e-01 -2.955149246180711620e-01
-3.322692959658867240e-01 5.903962073589017479e-01
-2.168579393527404475e-01 -3.980561032191328175e-01
2.318970258802421913e-02 -5.404963127930685340e-01
7.031997432290464367e-01 2.182710430937054302e-02
-5.251961931528186245e-01 -5.010255049124523463e-01
1.047444386342430089e+00 8.161229973584215036e-02
2.053766357069499171e-01 -4.224811085440311476e-01
3.416430883552228348e-01 -1.009115428370333856e+00
-3.939331340435173190e-01 -1.782148592625449335e-01
2.489201985309442977e-01 -4.999739240475959412e-01
-2.427762242697555639e-01 -5.727969215761533617e-01
8.541670978050784901e-01 2.711071245879065894e-01
-2.020568658604301737e-01 -1.016962835325091241e+00
-6.509081340148695216e-02 -4.034931492190771962e-01
1.352167927119074797e-01 4.035676383627236352e-01
6.257484936626931393e-01 -2.866066314960060701e-01
-8.356626640899297298e-01 3.563451057441786030e-01
-3.156236714880725214e-01 3.874583318220667372e-01
1.856833579744767426e-01 4.788855382600151200e-01
-1.062676758413885869e+00 4.930624029453971047e-01
-2.953495589034809132e-01 -5.461674014341728611e-01
-4.107124636400713014e-01 6.333336874525815618e-01
-9.933073932437139208e-02 6.560080542463855302e-01
-2.082998921551160176e-01 -4.264216628581087298e-01
4.526341762698213866e-01 9.788391760200126912e-02
-7.149179316965958986e-01 7.173645873097651560e-01
4.762061924735908058e-01 -8.716810929837330857e-01
-4.609223097714841844e-01 1.619246928617533721e-01
7.476198671620692959e-01 -8.237823307611038537e-01
-4.669535560293456844e-01 9.058838383234688596e-01
7.874326790918908525e-01 4.092208967110394502e-01
8.458028422681054259e-01 -1.531402975667434663e-01
5.626753322812959590e-01 -5.606424158388209622e-02
4.403558487097650742e-01 8.470022204769689367e-01
4.300885921028792525e-01 -7.423316988652501891e-01
-9.754386274203695750e-01 -6.699129673943874375e-01
3.695421744341799153e-01 8.241518374283247628e-01
2.932147229953453449e-01 -4.780316076157304916e-01
4.009915519798876726e-01 8.923982467788428297e-01
6.593260664146113892e-02 3.699963522218909784e-01
-1.039282510848846375e+00 1.313694901939601034e-01
-1.950926183208656628e-01 -4.119261104034476206e-01
7.872522057831653486e-01 -5.051342133579733717e-01
1.133769966901978926e-01 2.896846321708045346e-01
2.378245548851815605e-01 -4.080438788312860665e-01
2.091806845735494358e-01 -2.548299647262260992e-01
1.423094967479109352e-01 -1.035541560386994853e+00
-5.179065656226686798e-01 1.171791809037446147e-01
-6.195833544547850735e-01 -5.486232583000671958e-01
1.868042862914397473e-01 -2.814334225925299027e-01
1.515512072282625966e-01 1.011177281061398370e+00
-6.032068908456680312e-01 -9.411359350458627926e-01
8.713334592606705176e-01 7.617949382575825990e-01
1.353680494931766232e+00 -1.984496442608307265e-01
1.910133085871659753e-02 -4.066951675764250984e-01
6.583580477597414382e-02 -9.473325149258694511e-01
1.413702178830593403e-01 9.598607880646978785e-01
-5.131258541823772168e-01 -3.967661219482082613e-01
4.629127936131905985e-01 3.496281458412595633e-01
-7.580278442629639901e-01 -6.654359319433051922e-01
-1.652131274843081643e-01 -9.365885749339598609e-01
-5.824746685429683657e-01 2.924166980409901306e-01
-5.402661944111479819e-01 8.760593745662729193e-01
-2.186598937101280338e-01 5.064198096271357308e-01
4.182037829965447040e-01 1.490252153449135863e-01
1.033972732542665307e+00 -4.947340701049310896e-01
8.598037176703823836e-02 3.726410894032307075e-01
-8.454781707472485142e-01 -6.811977047264794471e-01
-9.655773291135003600e-01 4.727187844092062274e-01
2.719331201369758477e-01 1.053491237351965815e+00
-1.015475530564283191e-01 1.067010206149225926e+00
1.043137529222432525e+00 -4.489944481976271828e-01
4.629303903034545087e-01 -1.974390160017026330e-01
-1.337695145604397562e-01 8.756985814547161295e-01
-7.008411866380402921e-01 -2.369758753259350315e-01
-8.514317545735614612e-01 3.306514737915620117e-01
5.414696483838581376e-01 -1.163331749224032707e+00
-4.611912515289878223e-01 4.754601953553597715e-01
-5.410037817135036065e-01 -3.840361603471285079e-01
5.835465961370122079e-01 3.308777883012993803e-01
3.415403236114275543e-01 -9.133329422021296828e-01
-1.187532359350062378e-01 5.673566963744072211e-01
-8.618937944851862154e-02 -4.257668274994617641e-01
-3.798752949420557412e-01 -3.741559054683321062e-01
3.059261433544770425e-01 -2.926552169262916503e-01
4.595159817859522100e-01 1.685975858452792853e-02
-9.378767373521220696e-01 8.312298112309387532e-01
-8.433028684313045309e-01 -6.200862170481893365e-01
9.344178878431002033e-01 5.875781959102456542e-02
1.068656903729991114e+00 3.313059270487311858e-01
-8.107299628666808644e-01 4.665808460850844330e-01
1.877986280865824587e-01 1.077238436859125681e+00
-9.442864139803519574e-01 6.599607152779561892e-01
9.443943995169319372e-01 -1.418423693334437130e-01
-3.187747518221732967e-01 -6.465256823104584272e-02
-4.961945954479970999e-01 -1.204618769314565740e-01
5.028118059706591092e-01 6.292112952607839538e-02
-6.469141103759186440e-02 1.096663166978537163e+00
3.695663199925035003e-01 -7.836670272072089327e-01
-1.713151619774735401e-01 -9.325858177022169349e-01
9.622759000120287842e-01 5.563043401945640953e-01
1.539904624434766667e-01 8.453253680224191990e-01
-3.879614166881311665e-01 -8.621206730288875908e-02
9.094039042781645321e-01 6.195312934426489004e-01
3.657903082148427631e-01 -2.078828377510366365e-01
-5.383265799626292258e-01 1.223799990916153435e-01
-2.095328573122849647e-01 2.964820580287270690e-01
-9.696814369488810925e-01 3.848599888777403111e-01
-7.416189883795547555e-01 -8.533441110411633668e-01
1.121023936415214806e+00 4.621325318077396799e-02
3.933935208437119302e-01 1.168282198722093268e+00
-8.729668199888893088e-02 -3.355052573157191187e-01
-1.400197454810703235e-01 -9.070436354149961078e-01
4.871836053759163176e-01 -1.179985922501695761e+00
-4.736874641084790616e-01 5.956849450037510207e-02
3.471138773457579929e-01 9.080700755370914035e-01
-5.195055731844749891e-01 -8.299311831014690721e-01
-1.215190070587037763e-01 5.255263247762838041e-01
4.927401732189117256e-01 3.138928073859942325e-02
-2.145343743830491756e-01 3.120279733827239221e-01
2.883876789264713802e-02 5.905958715308795570e-01
-4.675658541923916056e-01 1.100260511377632450e-01
-3.659990527961172746e-01 2.737702693814039190e-01
-5.735736863344066405e-01 8.616995495114702086e-01
-1.038639614289213475e-02 -1.117834061263663026e+00
-9.325707459469708693e-01 4.282760358883081486e-01
6.817689159541625576e-01 5.389348319694470257e-01
9.619857929306334654e-01 -7.610936258514247044e-01
-4.341992446323859056e-01 9.046192960557553064e-01
9.793482452893358392e-01 -4.975405889612526389e-01
5.792542676951280001e-01 -8.990779886838482504e-01
2.376882670377968854e-01 -1.032883670199427950e+00
-7.213075595884042013e-01 1.618775876113306977e-02
9.881459969201727978e-02 4.522399217723017673e-01
1.722193853387045670e-01 -3.303705796215175017e-01
9.907280624821536152e-01 -4.268040976005497700e-01
-5.875122075865597537e-01 -3.942643702982353004e-01
9.580992088673639939e-01 -1.358848002787087506e-01
4.384063960742148880e-01 -1.349399380241393498e+00
6.866654274567368654e-01 -9.836367968151893404e-01
-1.065744510335523837e-01 5.405572612044299285e-01
7.123053286328444311e-02 9.924750165395206380e-01
-2.014856890823098906e-02 1.259427045526616329e+00
-5.122801817717426154e-01 8.849720968907727192e-01
5.659686526537270890e-01 5.928736091926123386e-01
-6.112149651576595510e-02 6.125308318657631812e-01
6.492932484170328700e-02 4.981246048552634420e-01
3.691096778144764556e-01 2.464202365671098738e-01
5.436698811459891312e-01 7.119543386779629834e-01
-1.290393677936276795e-01 5.492451942501133111e-01
-9.863462432510710087e-01 1.437057151153320889e-01
-5.393402607322143050e-01 1.006207134718888563e+00
1.140596869018603243e+00 2.830372703132678636e-01
-4.267325124173281248e-01 9.951939915935982262e-01
-6.636367035270632764e-01 5.946634643097309381e-01
-9.541783643302168549e-01 -3.007982773308119362e-01
-3.289252348890053246e-01 3.968753971050982265e-01
-1.789820974852018853e-01 -1.151700192856185634e+00
8.389665154697887317e-01 -4.854244335796982779e-01
2.463745732598161264e-01 3.810730886526502159e-01
2.130391842620950327e-02 3.012539837674256260e-01
4.997988268096970055e-01 6.616614223509000026e-02
-3.251188250506493183e-01 -1.596325919222763359e-02
-6.332669146003762073e-01 1.303571756871073906e-01
-5.352305547990959811e-01 -1.700397645376801881e-01
-4.074865456206772651e-01 -1.376239692086358879e+00
-1.144571447711329126e+00 3.556263193192602534e-01
4.018482553047817429e-01 -7.126942198786887506e-01
5.039768268849498245e-01 -1.595194488868102445e-01
8.100655673392709311e-02 5.131043732398503643e-01
-3.797180441669799067e-01 -4.896020637409429499e-01
-1.933079841681714928e-01 -6.797985664342417467e-01
-8.271190317004347703e-01 -7.827945989488150902e-01
8.499990493814734149e-01 8.751388120560927852e-01
8.520699745797909175e-02 -4.363158065578259803e-01
-8.142595407285658782e-01 3.762705684948546292e-01
5.865381190627129149e-01 -1.018427315018684665e+00
4.066850147647139702e-01 -1.201688778547409797e-01
-9.233147893122569672e-01 1.201171974781933827e-02
-7.666348884897268290e-01 -6.121896460066242884e-01
8.664977752070355255e-01 -5.039481019241842663e-01
1.475641364681549439e-01 -1.342611036736884644e+00
-7.727442318335911997e-01 -7.987709377004318378e-01
8.045704130515380914e-01 5.552893365159168315e-01
-1.240115357877352859e-01 5.201670220776243303e-01
-9.059646578554432228e-01 3.355089557000459077e-01
8.688130035220309466e-01 -7.105063916473667307e-01
-5.432254055011329630e-01 -8.084728853150001671e-01
5.000675530800759161e-02 6.986284477334168130e-01
5.688114013517244771e-01 8.855598239928105797e-02
4.632381840122455907e-01 -6.925552831152938238e-02
3.199179607627535699e-02 -4.168912783984360382e-01
-7.676768932773389009e-01 8.030426603108464789e-01
1.805919954440070585e-01 1.788022251164384790e-01
1.800869134007869188e-01 1.068245001671182859e+00
1.005208020472436736e-03 4.161485249737599257e-01
-3.605742332780712545e-01 -7.786917150747497685e-01
-4.443759560962005639e-01 -2.995095376123793063e-01
3.996411503557812939e-01 1.211620138288492521e-01
-1.041900659982353261e-01 6.646431464994048133e-01
-4.302941954377692557e-01 9.229062239597747297e-01
-3.518871467866035441e-01 3.054556663944716921e-01
-5.023861370137604476e-01 5.773494009994409315e-02
2.068741031978970912e-01 -9.641506566378680310e-01
1.610178123660821747e-01 3.738570892347842789e-01
-4.457387153244402600e-01 9.128739511878369850e-01
1.020313841216352824e+00 4.192788117362113431e-01
-4.097036668331320852e-01 6.533524627221789505e-01
3.081731963101303484e-01 2.303669304216156011e-01
-2.828401577762770236e-01 -1.755721822248841046e-01
-2.134008991466573579e-01 -1.058791681692031084e+00
2.465287469396562625e-01 6.795466355097650180e-01
5.068667688194492538e-01 1.874983091636112098e-01
3.661159847726929706e-01 3.812929695673122343e-01
7.501394615527212650e-01 6.864967523536813498e-01
-2.343787890014486786e-01 3.356977738215622953e-01
-1.435025580761730424e-01 -4.074238021074728655e-01
-8.876252723688520252e-01 5.768971275341990834e-01
-7.391574382667728260e-01 -9.556807424463329426e-01
3.027962025270878321e-01 2.592923575628631183e-01
-5.147409166835922312e-01 8.531656456601083294e-01
4.734222766426988693e-01 -2.521561367829400768e-01
9.649357229049712048e-01 -5.449550928547670647e-01
5.781581927389454201e-01 6.360156973666801772e-01
6.132558505027605467e-01 5.766503909867739530e-01
1.939455744974519780e-01 -1.136806503374537147e+00
8.843662303861642426e-01 -7.171253022554588963e-01
5.539644233515890193e-01 7.998940852149361014e-01
9.730555722948940334e-01 -2.689448585521508339e-01
-3.944122203525182169e-01 -1.182031473700616842e-01
1.106080757585154561e+00 1.785077729903514487e-01
-2.017016848010034502e-01 -6.139783866436089310e-01
-3.436577016159061970e-01 -9.106672892626498372e-01
-7.902764272224646058e-01 5.772946092142700047e-01
-4.846946336671761335e-01 5.214197210717596009e-01
-9.471678400369070161e-01 -2.565428676334088887e-02
-8.934487272462945384e-01 -1.806681055249282630e-01
-5.984280024449446511e-01 -1.676528493630530803e-01
-7.520039994833932484e-02 5.249704280170213178e-01
-8.663446989175193069e-01 2.629403759999605072e-01
5.819414749902068751e-01 -3.336027068782169147e-01
-9.505587765827591129e-01 1.500882267614184751e-01
8.496885374655456236e-01 -2.236927120057517759e-01
-1.537809837999170037e-01 6.243523703521784984e-01
2.951495988266015225e-01 -2.339958029835917663e-01
4.294589170664098732e-01 1.636893755341914392e-02
5.111336871553642247e-01 -3.608627635284823998e-01
1.803303711463004055e-01 -4.599705215766031752e-01
-4.888635451336474369e-01 -1.252613200999970200e+00
6.897442272864321433e-01 9.280447190479914621e-01
6.978705314452356978e-01 -9.983882265669268286e-01
-6.059220283241191218e-01 -4.704217396122059580e-01
-5.803014033086066892e-01 2.163336091237291481e-01
6.110568279040018425e-01 -9.222694161308990501e-03
5.536449578164969187e-01 -2.796878198936990634e-01
5.514822778119403690e-01 1.036756169928303217e+00
-5.830966521839207051e-01 1.494521036492331145e-01
2.550506110896343798e-02 -6.413532858416002291e-01
8.188641814166424115e-01 5.157068775637335678e-01
2.910578470100996240e-01 4.059397130707551593e-01
6.330930215958154861e-01 -2.094183938625882313e-01
4.582193180486202055e-01 -6.525342345715561265e-01
7.256628302982426337e-01 -6.976916912233549484e-01
-4.740516950416249209e-01 6.519172941595077209e-01
-1.299524913681374960e-01 -2.631489230806249302e-01
5.838432883226817305e-01 -6.803371777813578269e-01
-6.282963319963491555e-01 2.650607854741304781e-01
-7.234561952513637317e-01 -8.616382933249573384e-01
-9.150579580651918565e-01 6.704592133849973656e-02
3.597346334133060819e-01 1.693546355113483837e-01
1.966937277075518908e-01 6.231091302384901276e-01
6.442745208995864781e-01 -4.523698438391845489e-01
3.186698948353494654e-02 -4.760579688569135381e-01
-6.529032857326912964e-01 5.599492363430726982e-01
-2.629258641226143722e-01 9.214314091538647888e-01
-2.338052648633174857e-01 2.222006729785307999e-01
-1.991033737236991841e-01 -8.261961900948956439e-01
-7.169631595974992333e-01 -6.785254133536347543e-02
-1.948167097038239204e-01 -1.972144252013776633e-01
-4.537348177569189289e-02 9.088609418161199827e-01
2.788049394057249275e-01 -2.724151388070852331e-01
-1.175762806716646458e-01 3.832495289761753687e-01
-1.123438540712891065e-01 -5.307561502110829110e-01
4.314908088916290518e-01 3.955185415988705933e-02
-1.018281320697259851e+00 -4.064176835345051364e-01
-8.668399013115348772e-01 5.505521315550918615e-01
