   0.00000    1.00000
   0.03149    1.00000
   0.06299    1.00000
   0.09448    1.00000
   0.12598    1.00000
   0.15747    1.00000
   0.18897    1.00000
   0.22046    1.00000
   0.25196    1.00000
   0.28345    1.00000
   0.31495    1.00000
   0.34644    1.00000
   0.37794    1.00000
   0.40943    1.00000
   0.44093    1.00000
   0.47242    1.00000
   0.50391    1.00000
   0.53541    1.00000
   0.56690    1.00000
   0.59840    1.00000
   0.62989    1.00000
   0.66139    1.00000
   0.69288    1.00000
   0.72438    1.00000
   0.75587    1.00000
   0.78737    1.00000
   0.81886    1.00000
   0.85036    1.00000
   0.88185    1.00000
   0.91335    1.00000
   0.94484    1.00000
   0.97633    1.00000
   1.00783    1.00000
   1.03932    1.00000
   1.07082    1.00000
   1.10231    1.00000
   1.13381    1.00000
   1.16530    1.00000
   1.19680    1.00000
   1.22829    1.00000
   1.25979    1.00000
   1.29128    1.00000
   1.32278    1.00000
   1.35427    1.00000
   1.38577    1.00000
   1.41726    1.00000
   1.44875    1.00000
   1.48025    1.00000
   1.51174    1.00000
   1.54324    1.00000
   1.57473    1.00000
   1.60623    1.00000
   1.63772    1.00000
   1.66922    1.00000
   1.70071    1.00000
   1.73221    1.00000
   1.76370    1.00000
   1.79520    1.00000
   1.82669    1.00000
   1.85819    1.00000
   1.88968    1.00000
   1.92117    1.00000
   1.95267    1.00000
   1.98416    1.00000
   2.01566    1.00000
   2.04715    1.00000
   2.07865    1.00000
   2.11014    1.00000
   2.14164    1.00000
   2.17313    1.00000
   2.20463    1.00000
   2.23612    1.00000
   2.26762    1.00000
   2.29911    1.00000
   2.33061    1.00000
   2.36210    1.00000
   2.39359    1.00000
   2.42509    1.00000
   2.45658    1.00000
   2.48808    1.00000
   2.51957    1.00000
   2.55107    1.00000
   2.58256    1.00000
   2.61406    1.00000
   2.64555    1.00000
   2.67705    1.00000
   2.70854    1.00000
   2.74004    1.00000
   2.77153    1.00000
   2.80303    1.00000
   2.83452    1.00000
   2.86601    1.00000
   2.89751    1.00000
   2.92900    1.00000
   2.96050    1.00000
   2.99199    1.00000
   3.02349    1.00000
   3.05498    1.00000
   3.08648    1.00000
   3.11797    1.00000
   3.14947    1.00000
   3.18096    1.00000
   3.21246    1.00000
   3.24395    1.00000
   3.27544    1.00000
   3.30694    1.00000
   3.33843    1.00000
   3.36993    1.00000
   3.40142    1.00000
   3.43292    1.00000
   3.46441    1.00000
   3.49591    1.00000
   3.52740    1.00000
   3.55890    1.00000
   3.59039    1.00000
   3.62189    1.00000
   3.65338    1.00000
   3.68488    1.00000
   3.71637    1.00000
   3.74786    1.00000
   3.77936    1.00000
   3.81085    1.00000
   3.84235    1.00000
   3.87384    1.00000
   3.90534    1.00000
   3.93683    1.00000
   3.96833    1.00000
   3.99982    1.00000
   4.03132    1.00000
   4.06281    1.00000
   4.09431    1.00000
   4.12580    1.00000
   4.15730    1.00000
   4.18879    1.00000
   4.22028    1.00000
   4.25178    1.00000
   4.28327    1.00000
   4.31477    1.00000
   4.34626    1.00000
   4.37776    1.00000
   4.40925    1.00000
   4.44075    1.00000
   4.47224    1.00000
   4.50374    1.00000
   4.53523    1.00000
   4.56673    1.00000
   4.59822    1.00000
   4.62972    1.00000
   4.66121    1.00000
   4.69270    1.00000
   4.72420    1.00000
   4.75569    1.00000
   4.78719    1.00000
   4.81868    1.00000
   4.85018    1.00000
